SIREN,Nombre etablissements,dont ouverts,SIRET,Dénomination sociale,Nom complet,Adresse,Latitude,Longitude,Dirigeants,Finances
853012045,2,2,85301204500029,MRJ NORD,MRJ NORD,ZONE INDUSTRIELLE LES BOTIAUX 62820 LIBERCOURT,50.480794,3.004035,"[{'nom': 'ANDANSON', 'prenoms': 'ROMAIN', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-02', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '878702828', 'denomination': 'BRANLY COMPANY LIMITED', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 740110, 'resultat_net': -39675}}"
881931109,2,2,88193110900014,LES SABLES D'OPALE,LES SABLES D'OPALE,8 RUE JACQUES ET PIERRE DE WISSANT 62179 WISSANT,50.886618,1.658613,"[{'nom': 'TRIPLET', 'prenoms': 'AUGUSTIN ALBERT MICHEL', 'annee_de_naissance': '1992', 'date_de_naissance': '1992-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRIPLET', 'prenoms': 'JEAN-YVES ALBERT GABRIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-01', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 0}}"
881931109,2,2,88193110900022,LES SABLES D'OPALE,LES SABLES D'OPALE,1 DIGUE DE MER 62179 WISSANT,50.886843,1.658303,"[{'nom': 'TRIPLET', 'prenoms': 'AUGUSTIN ALBERT MICHEL', 'annee_de_naissance': '1992', 'date_de_naissance': '1992-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRIPLET', 'prenoms': 'JEAN-YVES ALBERT GABRIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-01', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 0}}"
849103247,2,2,84910324700011,SDECHY,SDECHY,112 RUE EUGENE HAYNAUT 62400 BETHUNE,50.528269,2.641889,"[{'siren': '887487643', 'denomination': 'RCJH INVEST', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 793034, 'resultat_net': 35613}}"
843952904,3,2,84395290400020,SALAD&CO FRANCE NOYELLES,SALAD&CO FRANCE NOYELLES,ZONE COMMERCIALE AUCHAN RUE DE BEAUMONT 62950 NOYELLES-GODAULT,50.411912,2.987169,"[{'nom': 'MONDOLONI', 'prenoms': 'VINCENT', 'annee_de_naissance': '1983', 'date_de_naissance': '1983-12', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
841738339,2,2,84173833900016,SBRUAY,SBRUAY (SBJR),112 RUE EUGENE HAYNAUT 62400 BETHUNE,50.528269,2.641889,"[{'siren': '887487643', 'denomination': 'RCJH INVEST', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 707539, 'resultat_net': 43608}}"
841738339,2,2,84173833900024,SBRUAY,SBRUAY (SBJR),PARC DE LA PORTE NORD ZONE LANNOY AVENUE DE LA LIBERATION 62700 BRUAY-LA-BUISSIERE,50.49297,2.570677,"[{'siren': '887487643', 'denomination': 'RCJH INVEST', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 707539, 'resultat_net': 43608}}"
847504081,2,2,84750408100013,RAPHAEL,RAPHAEL,25 RUE DE PERNES 62190 LILLERS,50.560791,2.48035,"[{'nom': 'MARQUIS (MARQUIS)', 'prenoms': 'AURELIEN', 'annee_de_naissance': '1986', 'date_de_naissance': '1986-06', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
847504081,2,2,84750408100021,RAPHAEL,RAPHAEL,1239 RUE DE LILLE 62400 BETHUNE,50.522989,2.657872,"[{'nom': 'MARQUIS (MARQUIS)', 'prenoms': 'AURELIEN', 'annee_de_naissance': '1986', 'date_de_naissance': '1986-06', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
853434694,2,2,85343469400016,ZAKOPOL,ZAKOPOL (MAISON TOMASZ),IMPASSE DU PUITS 62119 DOURGES,50.438142,2.977232,"[{'siren': '802505727', 'denomination': 'HOLDING ACS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 753299, 'resultat_net': -191621}}"
853434694,2,2,85343469400024,ZAKOPOL,ZAKOPOL (MAISON TOMASZ),CENTRE COMMERCIAL AUCHAN RTE NATIONALE 43 62950 NOYELLES-GODAULT,50.41882,2.983788,"[{'siren': '802505727', 'denomination': 'HOLDING ACS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 753299, 'resultat_net': -191621}}"
897551909,2,2,89755190900020,EVANCY TRESORS D'OPALE,EVANCY TRESORS D'OPALE,STE CECILE 117 RUE DES NATIONS 62176 CAMIERS,50.576169,1.584024,"[{'nom': 'RAYMOND', 'prenoms': 'LAURENT', 'annee_de_naissance': '1968', 'date_de_naissance': '1968-10', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '879193019', 'denomination': 'HOSPITALITY 2.0', 'qualite': 'Directeur Général', 'type_dirigeant': 'personne morale'}, {'siren': None, 'denomination': 'J5S', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 3215206, 'resultat_net': -123189}}"
898310834,2,2,89831083400012,BURGER HAPPINESS DISTRIBUTOR BAILLEUL,BURGER HAPPINESS DISTRIBUTOR BAILLEUL (B.H.D BAILLEUL),213 RUE ARTHUR LAMENDIN 62400 BETHUNE,50.536522,2.64084,"[{'siren': '492442892', 'denomination': 'CITY INVEST', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 0, 'resultat_net': 199759}}"
888227113,2,2,88822711300014,SEURASANTE,SEURASANTE,112 RUE EUGENE HAYNAUT 62400 BETHUNE,50.528269,2.641889,"[{'siren': '887487643', 'denomination': 'RCJH INVEST', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 556861, 'resultat_net': -17156}}"
900055856,2,2,90005585600018,L'ENTONNOIR,L'ENTONNOIR,183 RUE HIPPOLYTE ADAM 62230 OUTREAU,50.713034,1.590946,"[{'nom': 'GOURNAY', 'prenoms': 'MARTIN BERNARD PHILIPPE', 'annee_de_naissance': '1990', 'date_de_naissance': '1990-10', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'WALZER', 'prenoms': 'FLORENT LUCIEN LOUIS', 'annee_de_naissance': '1984', 'date_de_naissance': '1984-08', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 0}}"
900055856,2,2,90005585600026,L'ENTONNOIR,L'ENTONNOIR,PL DE LA REPUBLIQUE 62480 LE PORTEL,50.70923,1.584777,"[{'nom': 'GOURNAY', 'prenoms': 'MARTIN BERNARD PHILIPPE', 'annee_de_naissance': '1990', 'date_de_naissance': '1990-10', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'WALZER', 'prenoms': 'FLORENT LUCIEN LOUIS', 'annee_de_naissance': '1984', 'date_de_naissance': '1984-08', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 0}}"
918043472,2,2,91804347200011,2R XL,2R XL,112 RUE DE L'EGLISE 62460 OURTON,50.457215,2.478481,"[{'nom': 'LUCAS', 'prenoms': 'ROMAIN', 'annee_de_naissance': '1986', 'date_de_naissance': '1986-02', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
918043472,2,2,91804347200029,2R XL,2R XL,102 RUE ROGER SALENGRO 62160 BULLY-LES-MINES,50.446221,2.730454,"[{'nom': 'LUCAS', 'prenoms': 'ROMAIN', 'annee_de_naissance': '1986', 'date_de_naissance': '1986-02', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
902859669,2,2,90285966900019,TAO AVELIN,TAO AVELIN,50 RUE DU MOULIN 62220 CARVIN,50.481626,2.96507,"[{'nom': 'COSSART', 'prenoms': 'PIERRE-ALEXIS JACQUES JEAN', 'annee_de_naissance': '1988', 'date_de_naissance': '1988-05', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 1787832, 'resultat_net': -102257}}"
915341473,3,2,91534147300030,EL&N GL FRANCE,EL&N GL FRANCE,294 ROUTE DE SAINT OMER 62280 SAINT-MARTIN-BOULOGNE,50.726094,1.638493,"[{'siren': None, 'denomination': 'DAMASK CATERING LIMITED', 'qualite': None, 'type_dirigeant': 'personne morale'}]",
901631630,2,2,90163163000018,FRENCH FRIES DINER,FRENCH FRIES DINER,8 CHE DU PONT COUPE LE PONT VEEDOL 62117 BREBIERES,50.33551,3.007137,"[{'siren': '484689070', 'denomination': 'AUX SAVEURS DE KRYSTEL', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '853755957', 'denomination': 'DUFOUR FINANCES', 'qualite': 'Directeur Général', 'type_dirigeant': 'personne morale'}]",
901631630,2,2,90163163000026,FRENCH FRIES DINER,FRENCH FRIES DINER,LIEU DIT LE FOND A MARLE RUE SILAS GOULET 62800 LIEVIN,50.422416,2.779534,"[{'siren': '484689070', 'denomination': 'AUX SAVEURS DE KRYSTEL', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '853755957', 'denomination': 'DUFOUR FINANCES', 'qualite': 'Directeur Général', 'type_dirigeant': 'personne morale'}]",
921230306,2,2,92123030600018,LA RESERVE,LA RESERVE,9 RUE EUSTACHE 62600 BERCK,50.405521,1.571744,"[{'siren': '791619893', 'denomination': 'SC HERCULE', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]",
921230306,2,2,92123030600026,LA RESERVE,LA RESERVE,21 ESPLANADE PARMENTIER 62600 BERCK,50.407452,1.560546,"[{'siren': '791619893', 'denomination': 'SC HERCULE', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]",
892019043,3,2,89201904300025,WIZIU HIR,WIZIU HIR,AVENUE DU MARECHAL FOCH 62520 LE TOUQUET-PARIS-PLAGE,50.515978,1.593674,"[{'siren': '818623308', 'denomination': 'HERMITAGE HOLDCO', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 4367496, 'resultat_net': -235243}}"
891150773,2,2,89115077300010,EAT LILLE,EAT LILLE,37 RUE ARTHUR LAMENDIN 62580 GIVENCHY-EN-GOHELLE,50.396507,2.770013,"[{'nom': 'LAURENT (LAURENT)', 'prenoms': 'LUCAS', 'annee_de_naissance': '1992', 'date_de_naissance': '1992-12', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
913535167,2,2,91353516700013,TAO CARVIN,TAO CARVIN,50 RUE DU MOULIN 62220 CARVIN,50.481626,2.96507,"[{'nom': 'COSSART', 'prenoms': 'PIERRE-ALEXIS JACQUES JEAN', 'annee_de_naissance': '1988', 'date_de_naissance': '1988-05', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 228522, 'resultat_net': -217689}}"
913535167,2,2,91353516700021,TAO CARVIN,TAO CARVIN,88 RUE DU VIEUX CHATEAU 62220 CARVIN,50.481329,2.963632,"[{'nom': 'COSSART', 'prenoms': 'PIERRE-ALEXIS JACQUES JEAN', 'annee_de_naissance': '1988', 'date_de_naissance': '1988-05', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 228522, 'resultat_net': -217689}}"
898516950,2,2,89851695000018,PURETE,PURETE,4 RUE DE COURTEVILLE 62630 TUBERSENT,50.53214899999997,1.6892190000000002,"[{'nom': 'GUILLE', 'prenoms': 'GERALD PHILIPPE JOSE', 'annee_de_naissance': '1984', 'date_de_naissance': '1984-02', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 8058}}"
531396786,1,1,53139678600018,DE CAP EN CAP,DE CAP EN CAP,68 RUE MARIN LA MESLEE 62164 AUDRESSELLES,50.82382,1.592268,"[{'nom': 'CAPPELLE', 'prenoms': 'THIERRY MAURICE GEORGES', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-02', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
532076163,1,1,53207616300015,SCL,SCL,13 RUE DE LA PAIX 62300 LENS,50.428515,2.828754,"[{'nom': 'LANNOY', 'prenoms': 'SEBASTIEN', 'annee_de_naissance': '1979', 'date_de_naissance': '1979-11', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
532483690,2,1,53248369000022,BICEANGELE,BICEANGELE,29 PLACE D’ARMES 62100 CALAIS,50.95977,1.849671,"[{'nom': 'LEFEBVRE (BOUTHINON-DUMAS)', 'prenoms': 'ANGELIQUE LAURENCE', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-05', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'LEFEBVRE', 'prenoms': 'FABRICE PHILIPPE', 'annee_de_naissance': '1974', 'date_de_naissance': '1974-09', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 28229}}"
532483690,2,1,53248369000014,BICEANGELE,BICEANGELE,154 PAS TOM SOUVILLE 62100 CALAIS,50.958511,1.849929,"[{'nom': 'LEFEBVRE (BOUTHINON-DUMAS)', 'prenoms': 'ANGELIQUE LAURENCE', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-05', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'LEFEBVRE', 'prenoms': 'FABRICE PHILIPPE', 'annee_de_naissance': '1974', 'date_de_naissance': '1974-09', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 28229}}"
498846195,1,1,49884619500010,RESTARTOIS,RESTARTOIS,CENTRE LECLERC ROUTE NATIONALE 25 AVENUE JEAN MERMOZ 62000 DAINVILLE,50.284847,2.740077,"[{'nom': 'DOZINEL', 'prenoms': 'CHRISTOPHE', 'annee_de_naissance': '1970', 'date_de_naissance': '1970-10', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 1788359, 'resultat_net': 71228}}"
534839030,1,1,53483903000010,LE PECHE GOURMAND,LE PECHE GOURMAND,142 RUE DE CAMBRAI 62000 ARRAS,50.2819,2.806256,"[{'nom': 'ATTAGNANT', 'prenoms': 'PAULINE', 'annee_de_naissance': '1986', 'date_de_naissance': '1986-10', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'VANDEVELDE', 'prenoms': 'ROMAIN OSCAR JEAN', 'annee_de_naissance': '1985', 'date_de_naissance': '1985-11', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 32645}}"
535066369,1,1,53506636900013,GILABERT,GILABERT,AERODROME DE VITRY EN ARTOIS RTE DEPARTEMANTALE 950 62117 BREBIERES,46.6962033,0.965619,"[{'nom': 'GILABERT (BORYCZKO)', 'prenoms': 'SANDRA', 'annee_de_naissance': '1974', 'date_de_naissance': '1974-08', 'qualite': 'Autre', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'GILABERT', 'prenoms': 'FRANCK', 'annee_de_naissance': '1964', 'date_de_naissance': '1964-06', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2018': {'ca': 0, 'resultat_net': 0}}"
532786761,4,1,53278676100041,LES JARDINS DU CAP,LES JARDINS DU CAP (L'ESTIVAL),940 RTE DEPARTEMENTALE 62179 AUDINGHEN,48.3888613,6.2322097,"[{'nom': 'DEHEUL', 'prenoms': 'PASCAL', 'annee_de_naissance': '1980', 'date_de_naissance': '1980-01', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 15858}}"
532786761,4,1,53278676100017,LES JARDINS DU CAP,LES JARDINS DU CAP (L'ESTIVAL),200 ROUTE DU MUSEE 62179 AUDINGHEN,50.84592,1.605033,"[{'nom': 'DEHEUL', 'prenoms': 'PASCAL', 'annee_de_naissance': '1980', 'date_de_naissance': '1980-01', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 15858}}"
532786761,4,1,53278676100025,LES JARDINS DU CAP,LES JARDINS DU CAP (L'ESTIVAL),104 RUE DE TODINCTHUN 62179 AUDINGHEN,50.850428,1.612198,"[{'nom': 'DEHEUL', 'prenoms': 'PASCAL', 'annee_de_naissance': '1980', 'date_de_naissance': '1980-01', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 15858}}"
532786761,4,1,53278676100033,LES JARDINS DU CAP,LES JARDINS DU CAP (L'ESTIVAL),RTE D'HARINGZELLE 62179 AUDINGHEN,50.839511,1.600054,"[{'nom': 'DEHEUL', 'prenoms': 'PASCAL', 'annee_de_naissance': '1980', 'date_de_naissance': '1980-01', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 15858}}"
532865292,1,1,53286529200017,C.L ENTREPOT,C.L ENTREPOT,APPARTEMENT 4 4 RUE PIERRE MENDES FRANCE 62570 WIZERNES,50.706753,2.227537,"[{'nom': 'CREPIN (CREPIN)', 'prenoms': 'SABINE', 'annee_de_naissance': '1968', 'date_de_naissance': '1968-12', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2019': {'ca': 85130, 'resultat_net': -8715}}"
532968468,4,1,53296846800035,MC PIE,MC PIE (HONEY AND PIE),CENTRE COMMERCIAL BOULEVARD DU PARC 62231 COQUELLES,50.927787,1.805377,"[{'nom': 'MARSEILLE (MARSEILLE)', 'prenoms': 'GUILLAUME', 'annee_de_naissance': '1969', 'date_de_naissance': '1969-04', 'qualite': 'Gérant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}]","{'2017': {'ca': 1115683, 'resultat_net': 10328}}"
533571204,1,1,53357120400015,P & L CALAIS,P & L CALAIS (PAIN ET LEVAIN),ZAC CURIE RUE GUTENBERG 62100 CALAIS,50.938721,1.865299,"[{'nom': 'PONT', 'prenoms': 'JEROME', 'annee_de_naissance': '1968', 'date_de_naissance': '1968-07', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
533845590,1,1,53384559000017,Y.U.,Y.U.,LIEUDIT LES CAVEES 213 RTE DE LILLE 62218 LOISON-SOUS-LENS,50.445748,2.860585,"[{'nom': 'ZHU', 'prenoms': 'FANY', 'annee_de_naissance': '1982', 'date_de_naissance': '1982-11', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2019': {'ca': 1291884, 'resultat_net': 3498}}"
534072939,1,1,53407293900018,BOTS,BOTS (LA MER),30 RUE DE LA MER 62100 CALAIS,50.96013,1.848716,"[{'nom': 'EL FASSY', 'prenoms': 'JONATHAN', 'annee_de_naissance': '1983', 'date_de_naissance': '1983-09', 'qualite': 'Gérant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 107774}}"
504301342,2,1,50430134200029,RESTOSUB,RESTOSUB,RUE SILAS GOULET 62800 LIEVIN,50.422416,2.779534,"[{'nom': 'DHORME', 'prenoms': 'BENOIT', 'annee_de_naissance': '1984', 'date_de_naissance': '1984-01', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2016': {'ca': 559041, 'resultat_net': 45570}}"
504301342,2,1,50430134200011,RESTOSUB,RESTOSUB,ZONE COMMERCIALE CARREFOUR RUE MARIE LIETARD 62800 LIEVIN,50.420421,2.773781,"[{'nom': 'DHORME', 'prenoms': 'BENOIT', 'annee_de_naissance': '1984', 'date_de_naissance': '1984-01', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2016': {'ca': 559041, 'resultat_net': 45570}}"
504313081,2,1,50431308100029,GROUPE TOMATE CERISE,GROUPE TOMATE CERISE,60 RUE COMMIOS 62223 SAINT-LAURENT-BLANGY,50.31243,2.824715,"[{'nom': 'BARBRY', 'prenoms': 'STEPHANE', 'annee_de_naissance': '1965', 'date_de_naissance': '1965-01', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '344611769', 'denomination': 'SOCIETE DE COMMISSAIRES AUX COMPTES FORT ET ASSOCIES', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2021': {'ca': 1078556, 'resultat_net': 43009}}"
504313081,2,1,50431308100011,GROUPE TOMATE CERISE,GROUPE TOMATE CERISE,RN 39 PARC DES BONNETTES LES BONNETTES 62000 ARRAS,50.289983,2.745222,"[{'nom': 'BARBRY', 'prenoms': 'STEPHANE', 'annee_de_naissance': '1965', 'date_de_naissance': '1965-01', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '344611769', 'denomination': 'SOCIETE DE COMMISSAIRES AUX COMPTES FORT ET ASSOCIES', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2021': {'ca': 1078556, 'resultat_net': 43009}}"
504462870,1,1,50446287000016,REST FOOD,REST FOOD (L ENTREPOT),20/22 20 PLACE DALTON 62200 BOULOGNE-SUR-MER,50.722936,1.606674,"[{'nom': 'BUYS', 'prenoms': 'FRANCK JEAN DANIEL', 'annee_de_naissance': '1968', 'date_de_naissance': '1968-08', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': -31191}}"
507711158,1,1,50771115800018,ANNEBIQUE,ANNEBIQUE,1 PLACE DU 8 MAI 1945 62500 SAINT-OMER,50.753363,2.266572,"[{'nom': 'ANNEBIQUE (ANNEBIQUE)', 'prenoms': 'CEDRIC', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-10', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2020': {'ca': 0, 'resultat_net': -29549}}"
529982985,1,1,52998298500010,AU COQ.ILLICO,AU COQ.ILLICO,20 GRAND PLACE 62400 BETHUNE,50.530507,2.63918,"[{'nom': 'DESCAMPS', 'prenoms': 'ALAIN', 'annee_de_naissance': '1957', 'date_de_naissance': '1957-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
425100617,4,1,42510061700033,HERMAN,HERMAN,BOULEVARD THIERRY SABINE 62520 LE TOUQUET-PARIS-PLAGE,50.531721,1.587008,"[{'nom': 'VANPOPERINGHE (DEBEVRE)', 'prenoms': 'SABINE MARCELLE CORNEILLE', 'annee_de_naissance': '1961', 'date_de_naissance': '1961-03', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'VANPOPERINGHE', 'prenoms': 'LAURENT GASTON JOSEPH', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-08', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 159847}}"
425100617,4,1,42510061700017,HERMAN,HERMAN,67 BOULEVARD DE BOULOGNE 62600 BERCK,50.414408,1.573715,"[{'nom': 'VANPOPERINGHE (DEBEVRE)', 'prenoms': 'SABINE MARCELLE CORNEILLE', 'annee_de_naissance': '1961', 'date_de_naissance': '1961-03', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'VANPOPERINGHE', 'prenoms': 'LAURENT GASTON JOSEPH', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-08', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 159847}}"
425100617,4,1,42510061700025,HERMAN,HERMAN,285 RUE DE L’AFRICAIN 62180 RANG-DU-FLIERS,50.42163,1.627285,"[{'nom': 'VANPOPERINGHE (DEBEVRE)', 'prenoms': 'SABINE MARCELLE CORNEILLE', 'annee_de_naissance': '1961', 'date_de_naissance': '1961-03', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'VANPOPERINGHE', 'prenoms': 'LAURENT GASTON JOSEPH', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-08', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 159847}}"
425100617,4,1,42510061700041,HERMAN,HERMAN,54 ESPLANADE PARMENTIER 62600 BERCK,50.410513,1.562054,"[{'nom': 'VANPOPERINGHE (DEBEVRE)', 'prenoms': 'SABINE MARCELLE CORNEILLE', 'annee_de_naissance': '1961', 'date_de_naissance': '1961-03', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'VANPOPERINGHE', 'prenoms': 'LAURENT GASTON JOSEPH', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-08', 'qualite': 'Gérant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2023': {'ca': 0, 'resultat_net': 159847}}"
428106892,1,1,42810689200014,LES JARDINS DE ST LAURENT,LES JARDINS DE ST LAURENT,1 RUE LAURENT GERS 62223 SAINT-LAURENT-BLANGY,50.299675,2.80225,"[{'siren': '833041791', 'denomination': 'WDB', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 0, 'resultat_net': 290535}}"
413590605,1,1,41359060500015,SNC LE GLOBE TROTTER,SNC LE GLOBE TROTTER (LE GLOBE TROTTER),66 RUE DE METZ 62520 LE TOUQUET-PARIS-PLAGE,50.523599,1.585068,"[{'nom': 'DEHAFFREINGUE', 'prenoms': 'OLIVIER EMILE', 'annee_de_naissance': '1970', 'date_de_naissance': '1970-11', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]","{'2022': {'ca': 0, 'resultat_net': 227558}}"
453095176,1,1,45309517600013,RINCETTE SARL,RINCETTE SARL (BEFF'CAFE),34 GRAND PLACE 62400 BETHUNE,50.530672,2.640089,"[{'nom': 'BRAJDIC', 'prenoms': 'CORINNE', 'annee_de_naissance': '1965', 'date_de_naissance': '1965-06', 'qualite': 'Gérant et associé indéfiniment responsable', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}]",
